dim_01,dim_02,dim_03,dim_04,dim_05,dim_06,dim_07,dim_09,dim_10,dim_11,dim_13,dim_17,cluster,cluster_pred
-0.0564824,-0.721404324,1.233218008404056,0.7950637105481416,1.152711489849378,-0.209143425,-0.159365799,-0.014080425,-0.27688081,-0.016079322,0.0832471963079638,0.0632423459739074,2,2
-0.030384927,-1.097853469,-0.956710439,0.1866328150781301,1.188670927163984,-0.569533052,0.174159723612517,0.0637516922117104,-0.135699164,-0.005541761,0.1761991392109566,-0.103038351,2,2
0.9643039435840632,-1.347522646,0.0188606110672972,-0.646950158,3.565128079234308,0.1838764126678854,-0.367158107,-0.241497235,-0.143351145,-0.097438991,0.3989818525615761,0.1196128114655305,2,2
-0.464942058,-1.343631791,-0.466541208,-0.514043693,-0.125213313,-0.36086305,-0.910659772,-0.508603491,0.2244743410510193,-0.314107538,0.4370035701131152,0.0027683379225702,3,3
-2.277012718,-1.597191726,-0.46812054,0.327881199364203,2.925651495488608,-0.066410551,-2.723635566,-0.296828121,-0.29013813,0.0457409463126595,0.2996317052918488,0.1416574825510552,2,2
-0.734930791,-1.348819565,0.5071919485050657,-0.424662608,0.8066969393057278,-1.105616716,-0.282401396,-0.515775401,-0.147865465,-0.01644426,0.2043574783854713,-0.222423932,3,3
2.403311608880861,-0.065777398,0.9933436886162929,2.1778022297640067,-0.861980396,0.8022698546037379,1.1196775420614866,0.5555536439753456,-0.372673315,-0.009265913,0.0303541774838574,-0.031784654,5,4
3.4181123912529383,5.289145680252636,0.991441600602322,2.389754492030757,0.0611934962808635,0.7899077488201013,0.6134438901327556,0.7064708535921432,0.0763276807758917,-0.243193924,-0.053731307,-0.103581096,1,1
0.5094201460113678,3.6231695790055887,0.992499364321248,2.695389364817591,-0.438517206,0.729906944045842,0.3064007203423146,0.5842662085872421,-0.271793483,-0.160632563,-0.007036272,-0.082172087,1,1
-0.164224697,2.9091798352241915,0.9929331668774488,2.674115108711038,-0.647707931,0.7261020079131592,0.6883877223669073,0.6179010738624675,-0.273346818,-0.140391308,0.0180887891433741,-0.074480632,1,1
1.3642014993207003,1.1608413976464875,0.2614858047155325,0.847756298463165,0.0652116608392203,1.2851377381714617,0.6139920777646476,0.5351944029692324,-0.372177568,0.11527443214481,0.1243101097476584,0.0081873988496302,5,4
0.4407298656617528,-0.407696704,0.0190975821143195,1.1844982192748177,1.1171155815441205,1.4299132205352316,0.3007310354027114,0.4008643582262684,-0.411434522,0.0559171391133731,0.005740686420348,-0.06153226,5,4
0.4528333384604812,-0.407696704,0.0199647195278662,1.6162277047138656,0.7077226616331267,1.3794452546000064,1.115154103557088,0.6436293180810967,-0.412266366,0.0413939985653893,-0.026235677,-0.055104612,5,4
0.8798654371537391,1.1608413976464875,-0.223022399,0.1492411002587494,-0.977592859,0.482003950614144,-0.294844144,0.0467768362784187,-0.258778236,-0.09336137,0.0997294904531328,-0.019651679,1,1
-0.040124106,-0.595921276,-1.442722628,0.877532757359099,0.4909361927091303,1.4584903470671209,0.205928793613595,0.1966782833191962,-0.459873157,-0.009266958,0.0204551168465256,0.1260270381289194,5,4
-0.040525046,-0.595921276,-1.687524068,0.8868802023771117,1.2065577290502916,1.4601621531748958,0.1316060355592532,0.1966782833191962,-0.459873157,-0.009266958,0.0204551168465256,0.1260270381289194,5,4
-0.478219014,-0.846887372,1.2407961353658494,-1.807685001,2.729232817940328,-1.441981608,-0.119398596,-0.234726341,0.4214464213630647,0.306680471292112,0.001926788541583,0.0562197969055271,2,2
-2.170780721,-1.474302613,1.4795158165010052,-1.506530542,0.8786095569961512,-0.798991862,0.3250909470184017,-0.586571429,0.1941984699070028,-0.117931513,0.3088397274718151,-0.042827151,3,3
-0.482701171,-0.093989084,-2.408488367,-1.009263531,1.3094849363841994,-0.920238336,-0.722762565,-0.202430423,0.0965686043674733,0.3033696295416793,0.1841500346074112,-0.164795931,0,0
0.8445134477113587,0.5334261569781911,1.4788246994533063,-0.871756189,0.8747310938630833,-1.267996562,-0.365616787,-0.06584727,-0.083706676,0.4165120391426209,0.0622356305514112,-0.18079044,3,3
-0.548866877,-1.223336517,1.23724563782208,0.5333095911405328,-1.195804803,-1.974015146,-2.617591841,0.1524482566621704,0.1723152493333947,0.4447791691279425,-0.039881639,-0.254120898,3,3
-0.540637752,-1.223336517,1.4804659512920602,-0.35246787,-1.139457511,-1.485780379,-1.97905908,0.0614765309420207,0.1617667515972099,0.4750951422403828,-0.065731971,-0.183488262,3,3
-0.513980784,-1.348819565,1.4796565786026634,-0.740573235,-0.724981333,-2.119480017,-0.002785379,-0.5144372,0.1014328225319049,0.0229468049665381,0.2518126304508434,-0.428586139,3,3
-0.02559904,-1.348819565,1.723246084612451,-0.155724144,-0.075294379,-2.17944577,-0.310389944,-0.284244468,0.131075626416902,0.1086682982595784,-0.153911565,-0.274256828,3,3
-0.463474395,0.6589092051118504,1.7226111472312082,0.8773392288989563,0.2628232135098036,0.162377133996287,0.6738806774944023,0.1085499036468928,-0.06194639,-0.238290539,-0.011986253,-0.062635275,6,5
-0.394405771,-1.348819565,1.480094721626259,0.849120597216151,-0.936134501,1.4534087849107742,0.3541780679261571,0.1087700810866169,-0.414579837,-0.044353695,-0.05855661,0.0320897401414543,6,5
-0.838284251,0.1569770125772132,1.4789409416356094,-0.316979768,-0.35200483,-1.168773875,-1.516094263,-0.191609503,-0.26801864,0.3773191122455498,0.0346423246992221,-0.394325661,3,3
-0.839520136,0.7843922532455097,1.4792401472395362,-1.208221115,-0.497879558,0.4867319160076404,-0.344742589,-0.009414847,0.2910629220668568,0.0435006593830833,0.1567375367503408,-0.051223898,3,3
-0.858261042,-0.093989084,0.5064916195938018,-0.771299646,0.3747605274408677,-0.576307585,-0.317589462,0.1271136010560515,0.4147538383455187,0.0509149825604831,0.1416751935797479,0.0328666413453438,3,3
0.1664527946342091,1.9137396864484428,0.7487405910877168,0.6621642624987947,0.858617780963209,-1.469476177,-0.050482074,0.3326588332661243,0.0602108521348148,0.4643910260334379,-0.05188702,-0.337591777,1,1
-0.641910041,1.0102617398860965,0.5059523202477276,-1.787909021,-0.511794527,-1.656437626,2.549504339111525,0.0053999543475788,0.2039778302322702,0.490232295791102,-0.417251431,-0.05013294,3,3
-0.434313359,-0.595921276,0.992952858812322,-1.931206838,1.2380797865120734,-0.136797557,-0.932734721,-0.492786236,-0.169434579,0.2454295476829359,0.1395814571716619,0.0396476278474721,2,2
-0.604447203,-0.938810305,1.722898965280566,-1.899107945,1.2280855546915972,-2.106960847,-0.933769754,-0.541497214,-0.060220103,0.3692082036133834,-0.057608673,-0.116892092,3,3
-2.605681672,-0.890983691,-0.46846461,-1.274737259,2.000601126406885,0.6157986546994132,-0.711278761,-0.241712284,0.0116871529880021,0.0423977879477318,0.1773242684966808,0.4194475534094105,2,2
-1.510762441,7.184027708062132,-0.710231549,-0.18903773,-0.725718422,-0.302735193,-0.002182893,0.2788829129721584,0.4940863930271426,-0.081764688,0.046953454568157,0.2578033359502228,1,1
-0.483015471,1.6627735901811245,-0.709903574,2.098355951326431,-0.863134052,0.7880607554032623,1.120098862197067,0.6892265524292733,0.1575684976336775,-0.287625484,0.1809404333964055,0.2255192619591679,1,1
0.3096086461908701,7.461914551719532,-1.928923232,-1.245399023,0.2861450788705094,1.409340381871624,0.5884214433132655,-0.038796218,0.0766302389607164,-0.104756722,0.192040338670329,0.2911626438616164,1,1
0.3265844251194056,1.172841157046397,-2.635890485,-1.87872917,-0.982715329,-0.397286791,-0.294531459,0.0125561111900459,0.4320404290619893,0.3243183985571823,0.2091017196978803,0.1554134563015022,0,0
-0.026087693,-1.348819565,-0.710563851,0.3180093137894019,-0.558101736,1.3999625823681825,-0.945851779,0.1333597164134239,-0.321641243,-0.013099187,0.1248179778777184,0.0278664975304278,5,4
-0.027103865,-1.348819565,-0.711144415,0.3417001219940717,1.2556187543798532,1.4041997228678986,-0.975022286,0.1457229714212955,-0.373054378,-0.001747463,0.198116323847118,0.0806869588539292,2,2
5.198356047090808,-0.595921276,-2.41441358,-0.84727059,3.955695374539264,-0.630977252,-0.975701432,-0.566281854,0.1499710749011056,-0.107218426,0.4939398100162717,-0.055063377,0,0
5.189919593473904,-0.595921276,-3.631338369,-0.88028441,2.1833196132384822,-0.595799691,-0.695436452,-0.526443958,0.1973383024273669,-0.124403274,0.5033525609848073,-0.05906429,0,0
-0.04713793,-0.721404324,0.7497503784325055,0.5772087337648453,-0.760369094,1.4877359553288871,2.573412082524024,0.092925717233957,-0.458425674,-0.244070995,0.1462176353553728,0.1690087086618518,6,5
-0.000763136,-0.34495518,0.2626450438431055,-0.272401989,0.6524181036228445,-0.00417581,-0.02290138,0.07015772329877,0.3092549357229503,-0.107785569,0.0948222826448172,0.0365269963900491,2,2
-0.008716606,-1.348819565,0.7499375078633654,-0.086976502,-0.818189886,-0.408312911,1.6403078968557054,0.0063461075800084,-0.102119645,-0.136797906,-0.141906437,-0.07644766,6,5
-3.140829077,-1.599785661,-3.144050244,0.4122080320440316,-0.075667042,-0.195201387,-0.353179703,-0.506802207,-0.259027331,-0.222875826,0.5366986932790079,0.0369335572228292,0,0
0.944274163528813,-0.34495518,0.748980614200695,2.25613873380002,-0.350781553,1.3067240237874789,-1.515773764,0.4449588699780048,-0.389115469,0.020849399183784,-0.0128578,-0.107931846,5,4
0.9614644791056716,-0.34495518,0.991884019966402,1.8553673870542908,-0.133405718,1.2350454010173424,1.0463364078195274,0.3885228397112259,-0.257363705,-0.199190785,0.0265402125764477,-0.178558214,5,4
0.4828045129035945,-0.34495518,0.7456392621091541,2.994014044050562,1.6605738281494522,0.4082439419937891,-0.206308525,0.5795683795645341,-0.021377834,-0.143130555,0.0055624518665839,-0.217415153,5,4
0.4276909006135649,-1.348819565,1.23403448463695,1.254672004244286,2.683171803194149,-0.251561189,-0.439375497,0.3715978117762024,0.3407609368399316,-0.044387583,0.086561832911822,-0.022872563,2,2
-0.040784824,-0.721404324,1.2340387631696523,1.3596832269952477,2.685810640508643,-0.048308511,-0.439160522,0.6655003510546411,0.4046252826249674,0.0120905979911056,0.0814653913756963,0.007247252320709,2,2
-0.035822975,-0.721404324,1.236160504579583,-0.147394475,1.2796819928529068,-0.068997983,-0.332553504,-0.139945515,-0.296347398,0.0610216866257467,-0.149634312,0.113177104432431,2,2
-0.058875673,-0.721404324,1.2371808772192174,-0.533420459,0.7661504203053716,0.4517622474768271,-0.591201158,-0.158934345,-0.286037579,0.0706996280455781,-0.019039672,0.068651800002914,2,2
-0.030055726,-0.721404324,1.4789931468189308,-0.281850864,1.521570781178569,-0.570905724,-0.35715314,-0.164751433,-0.137419728,0.0629053855531002,0.087286595234724,0.0763792335462294,2,2
-0.029934552,-0.721404324,1.2345337474655222,-0.284675901,1.305291671667928,-0.571410987,-0.724206343,-0.355566135,-0.157998589,-0.011609393,0.1908389469063101,0.0612386758451816,2,2
-0.520137277,-1.223336517,-0.223051248,-2.393586378,-0.995385604,-1.013021149,-0.296293645,-0.654793416,-0.111501634,0.2158427057582317,0.0907656010780267,0.0864422855867871,3,3
-0.497187919,-1.223336517,-0.224566795,-2.098218506,-0.242268116,-2.189501388,-0.051408826,-0.211757113,0.1238119014138065,0.4813788766348058,-0.320089916,-0.217796783,3,3
0.4592686028286893,-1.348819565,1.480053299669808,2.231637573967004,-0.895478033,-0.15694179,0.7122873873136039,0.22935036389758,-0.119806533,-0.392834656,0.0123288649472823,-0.297867404,6,5
0.4569920635910169,-1.348819565,1.236730122154678,2.2847123236493,-0.896962729,-0.625309275,0.7122400501269693,0.2234920758888481,-0.083100421,-0.319914511,-0.037933493,-0.25732281,6,5
0.4602741887949017,-1.348819565,1.2367326639352298,2.208193557471456,-0.895395055,0.0498767224478951,0.7123677620352066,0.2658847452700284,-0.146168912,-0.370869208,-0.002639146,-0.314182018,6,5
0.4602739662429064,-1.348819565,1.4800540782547231,2.2081987460011505,-0.894997832,0.0498776504250714,0.7123265073569068,0.2399015148106196,-0.093335989,-0.390045617,0.0183534167196562,-0.273798403,6,5
-0.649008134,1.8976943972910003,1.4792352484367557,0.1598077205495538,-0.511888833,1.41308308901728,2.549202197169202,0.383851817905026,-0.014944943,-0.128838041,0.0017693322728977,-0.036570058,1,1
0.7163426993119603,0.5292140874671096,1.235916425805547,-0.679526256,-0.499699723,1.3453832235880123,-0.344817256,0.1062928701973148,-0.237054908,0.1023069537385674,0.0758634228466974,0.0371840774028103,5,4
0.7163424767599651,0.5292140874671096,1.4792378401250403,-0.679521068,-0.4993025,1.3453841515651888,-0.34485851,0.1062928701973148,-0.237054908,0.1023069537385674,0.0758634228466974,0.0371840774028103,5,4
-0.478334966,-0.846887372,1.9787206578564545,1.4697378360811346,7.479718896135722,-1.187324642,0.6212385544719379,0.049531766859038,-0.163710256,-0.055791861,0.0018190827235629,-0.320559157,2,2
-0.973773083,0.5961676810450208,1.9656325311707687,0.3106528312156968,-0.389293728,-0.849055367,1.0694275109340927,-0.168146082,0.098680193810495,-0.207724622,-0.082792015,-0.027006702,6,5
-0.914962935,-0.34495518,1.966849193846468,0.1113241943439745,-0.928046998,1.1534256299691052,0.024756170836337,-0.013713625,-0.284443714,-0.020915893,-0.055474031,-0.067000117,6,5
-0.036075655,2.603896451183569,0.9911491718352736,1.0160808008257691,0.1800435049301315,1.441609483365511,-0.727338632,0.8319813013932312,0.0817902051053736,0.2071879717995693,0.2150272173751057,-0.106952287,1,1
-0.036587503,1.6627735901811245,0.7489100990582964,-0.129570427,-0.34466399,-2.133627072,-1.249415088,0.1224118646498257,-0.146662716,0.509517368850938,0.0755336172884226,-0.493209441,3,3
0.4646220309469692,0.6589092051118504,0.2615375614294867,0.6274813794607856,0.0309292809345066,0.4840596103779254,0.2564020288550993,0.2797915264327261,-0.38953488,0.1037064945521142,-0.111436728,-0.047079142,5,4
0.4609109271642794,0.6589092051118504,0.992153450183496,0.4801873986456914,-0.286450988,0.4995338352059061,-0.676878609,0.2279263097804192,-0.363720143,0.1553246666010341,-0.021141758,-0.075714742,5,4
-0.023921795,1.6627735901811245,0.2621808178695408,-0.194827076,-0.292816896,1.3909314177154903,-0.677176369,0.751195507408279,0.134894584860869,0.3241842189687623,0.1954886063090334,-0.014898673,1,1
0.0055696143955016,1.6627735901811245,0.7499309601354598,0.9928930084352988,-0.036050716,-2.309410006,0.0093280861549102,0.3209387704458591,-0.228119519,0.442218360396134,0.1043784755179607,-0.537523759,1,1
-0.01697277,-0.595921276,1.236421223659666,-0.816410377,0.7861628265470594,-1.388800205,-0.925392438,0.0219378617526728,0.4528555907312931,0.2626408993207879,0.0741293174653472,-0.262696872,3,3
-0.016731905,-0.595921276,0.9931955118769158,-0.822025853,0.3562532922020067,-1.389804542,-0.62452016,0.0353197138145447,0.4329099158233803,0.2669692024069692,0.0669294674634476,-0.256295337,3,3
0.4481453323508138,4.4234006491216284,-0.466690612,0.5448689904790103,0.32558748319124,0.8582792025382169,-0.918166599,0.4210409287788323,0.126581362951597,0.0125317509776044,0.1824384773387751,0.1064923568680334,1,1
0.4815459130786709,4.4234006491216284,-0.710748513,2.6344536087868744,-0.440050096,1.259722158440726,0.3067911459110176,0.82189812477014,-0.005915441,-0.21789912,0.1026096181020638,-0.023163032,1,1
0.47596442512541,4.4234006491216284,-0.46653396,2.427209047075692,-0.493311033,1.2829953419788125,0.0166767568679144,0.9292776050081056,0.1346817694488007,-0.08929205,0.1645491961508863,0.0424813950243055,1,1
0.4648014967485941,4.4234006491216284,-2.010682232,-0.07573078,-0.954716085,-0.406301595,0.0237869093497737,0.2752868643481527,0.3015972804262074,-0.056540561,0.0846867364937553,-0.036822428,1,1
0.4575519705163362,4.4234006491216284,-0.710054275,1.7521609490596353,-0.413133121,1.3597699295246477,1.1125268735342395,0.8084641774351086,0.059696413152179,-0.086952997,-0.003049935,0.0083196255076212,1,1
-0.529972568,-0.846887372,0.5067068302491092,1.01472804398724,-0.519394294,-1.226184319,0.0142574027035008,0.1534132928410684,-0.203920534,0.138455250177586,-0.08425411,-0.170669586,6,5
-0.493345934,-0.846887372,0.5066191243447832,1.8197003328408947,-0.44571953,0.5256192400310556,0.7049901083149375,0.4264267117658624,-0.416156548,-0.011428596,-0.11611205,-0.024053569,6,5
0.8996227861868992,-0.34495518,0.5067663157381868,0.6061228750028322,-0.541712703,1.4929072976400308,-0.303787338,0.5528545767797896,-0.306856334,0.1912943641983794,0.0337584085311282,-0.004871398,5,4
-0.948439085,-1.132871159,1.479541865945872,-0.425194909,0.8946758703613491,1.3084543944955416,0.3263998028557093,0.0013591264553636,-0.296750485,-0.03086847,-0.137648797,-0.0142685,2,2
-1.017561173,0.6618303364307507,1.4786979301108407,-0.435538196,-0.28935088,1.596673423571083,-0.37198632,0.1625237338877983,-0.178801632,0.1532643476986161,0.0544928620714713,0.2902457188163354,5,4
-0.599497912,-1.491811458,1.4777872407862804,-0.257043878,1.3207612197805725,0.4181650833234058,-0.417743957,-0.18790913,-0.255813552,-0.010514557,-0.017950022,0.1492787609313366,2,2
-2.59065047,-0.654284094,1.4798414177046288,0.0475339646008228,-0.068031842,0.7113258031982864,0.0065018721783669,-0.441087059,-0.350422536,-0.272191379,0.5036346122024427,0.0949962568389187,6,5
-2.547316156,-0.594460711,-0.224187583,-0.50350722,-0.423563877,0.5306343006363187,0.6627841858570628,0.1990297927755237,-0.175282451,0.1373983749760645,0.0113107292393486,-0.001351781,6,5
-2.547048491,-0.594460711,-0.466522313,-0.509747497,-0.90130694,0.5295182166025081,0.7124014490237907,0.2569375177882403,-0.187858029,0.1897887412112301,0.0123549564537478,-0.001106267,6,5
-0.96489454,-1.599785661,0.504270900909082,-0.588709696,0.6929551097706187,-1.134956811,-0.108136005,-0.3779372,-0.162867855,0.130023498351384,0.0265597898837677,-0.291780266,3,3
-0.123391935,1.1492047194486192,0.735917907140065,-0.176146788,0.1717215383176487,0.4653517198971394,-0.334199716,0.1438800618473482,0.2995878275706721,-0.136896276,0.0349852308625839,0.1082362319095566,1,1
-0.98786155,0.1569770125772132,0.7490145481614243,-0.282807984,-0.398009591,-0.530022175,1.069085539815884,-0.273488054,-0.252411832,-0.044403577,-0.401921404,-0.08432614,6,5
-0.975853278,0.1569770125772132,0.7498653804855625,-0.333220018,-0.416196077,-0.580093183,1.111835658280572,-0.245169687,-0.220802847,-0.015943513,-0.316158818,-0.053224622,6,5
0.4856723333302005,-1.347522646,-0.953959925,-0.567301019,0.6517290836054133,0.1981217938543291,-0.022589438,0.337910990882472,0.1736721262854733,0.1116584458743393,0.1730509354532366,-0.126980338,3,3
0.4861670199026942,-1.347522646,-0.954511185,-0.578834036,-0.231215445,0.1960590945361761,-0.050287566,0.2862028146924787,0.1487968220002301,0.072737296407153,0.1008727111145158,-0.229807369,3,3
-0.51101468,2.41567187898308,1.4779476762766843,0.3411865777788025,2.0216662965954315,0.146980652118683,-0.088649273,0.2002596114437915,-0.273191646,0.1697449800726167,0.0228820617526129,0.002459805840295,1,1
0.4498009587724226,0.909875301379169,2.6969456961031484,1.4457471460625817,-1.039664547,1.3920893970989834,-3.980251131,0.9140496991635456,-0.053070647,0.473985599928784,0.2791185988620225,0.2607800439249269,5,4
0.4498022940843936,0.909875301379169,1.2370172101861885,1.4457160148844144,-1.042047887,1.3920838292359254,-3.980003602,0.903449869062531,-0.063824914,0.4576528636425522,0.2604996459181952,0.251606828475793,5,4
0.449802739188384,0.909875301379169,0.7503743815472018,1.445705637825025,-1.042842334,1.3920819732815728,-3.979921093,0.9059190022874016,-0.045256731,0.4611654924992823,0.2943492659614678,0.2612770948183586,5,4
0.4458516699915949,0.909875301379169,2.696942637650228,1.3003131921879871,-1.041550885,1.4085567841847888,-3.980404803,0.894213621112725,-0.043279372,0.4784882125446342,0.282181538953017,0.265123467803163,5,4
0.4271440193990813,0.909875301379169,1.2347941952509356,0.8022076058424894,0.0146176030180635,0.9458485774001474,0.2547787249199043,0.0588345390955159,-0.10729826,-0.215917686,0.0746566506946776,0.0891503237340928,5,4
0.1817745236214739,-1.436657699,0.9910565198110076,-0.293820226,0.2388694789639883,-0.874475902,-0.10104401,-0.534670562,-0.100811815,-0.196152205,0.4171775620380218,0.0845758290514776,3,3
0.1816539792359305,-1.436657699,1.234726135101447,-0.29100988,0.4540239050966047,-0.873973267,-0.083589887,-0.523948288,-0.056800055,-0.202406694,0.4086100397257133,0.0965174361153983,3,3
3.305526690923408,-1.095908042,0.9922954203931194,0.629459795698761,0.7810440990931341,0.8734084089208666,-1.246245331,0.4001212745769076,-0.277841969,0.2683525137338962,0.2101056541630886,-0.060044773,5,4
3.3187971268874747,-0.844293437,0.993144165497675,-0.14376713,0.3815482160101824,1.358788221385474,-0.317183727,0.4158654724195352,-0.293212661,0.2135204406281778,0.0631602522051273,0.0741116609946206,5,4
2.8547947381759777,-0.844293437,1.4793361140296477,0.7606304003020752,1.3769275445864095,1.3120336181220524,0.6762523540782496,0.3630976303974043,0.2119965183751058,-0.251371145,0.0498237727947668,0.0068915460752472,5,4
2.3406008497252,-0.844293437,1.2355587765898313,-0.416496683,0.7971857764671751,0.389646683558786,-0.96872614,0.0868615277301733,-0.201537707,0.1842979700106129,0.0370744815047087,0.1840324797698579,5,4
